,year,value,str_startDate,daysForward,url,label,alternateLabel,detail,startDate,endDate,seasontype.label,seasontype.value,seasontype.startDate,seasontype.endDate,group
7,2004,3,20040922,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20040922&daysForward=7,Week 3,Week 3,Sep 22-28,2004-09-22T07:00Z,2004-09-29T06:59Z,Regular Season,2,2004-09-08T07:00Z,2005-01-05T07:59Z,20
8,2004,4,20040929,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20040929&daysForward=7,Week 4,Week 4,Sep 29-Oct 5,2004-09-29T07:00Z,2004-10-06T06:59Z,Regular Season,2,2004-09-08T07:00Z,2005-01-05T07:59Z,20
9,2004,5,20041006,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20041006&daysForward=7,Week 5,Week 5,Oct 6-12,2004-10-06T07:00Z,2004-10-13T06:59Z,Regular Season,2,2004-09-08T07:00Z,2005-01-05T07:59Z,20
10,2004,6,20041013,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20041013&daysForward=7,Week 6,Week 6,Oct 13-19,2004-10-13T07:00Z,2004-10-20T06:59Z,Regular Season,2,2004-09-08T07:00Z,2005-01-05T07:59Z,20
11,2004,7,20041020,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20041020&daysForward=7,Week 7,Week 7,Oct 20-26,2004-10-20T07:00Z,2004-10-27T06:59Z,Regular Season,2,2004-09-08T07:00Z,2005-01-05T07:59Z,20
12,2004,8,20041027,8,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20041027&daysForward=8,Week 8,Week 8,Oct 27-Nov 2,2004-10-27T07:00Z,2004-11-03T07:59Z,Regular Season,2,2004-09-08T07:00Z,2005-01-05T07:59Z,20
13,2004,9,20041103,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20041103&daysForward=7,Week 9,Week 9,Nov 3-9,2004-11-03T08:00Z,2004-11-10T07:59Z,Regular Season,2,2004-09-08T07:00Z,2005-01-05T07:59Z,20
14,2004,10,20041110,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20041110&daysForward=7,Week 10,Week 10,Nov 10-16,2004-11-10T08:00Z,2004-11-17T07:59Z,Regular Season,2,2004-09-08T07:00Z,2005-01-05T07:59Z,20
15,2004,11,20041117,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20041117&daysForward=7,Week 11,Week 11,Nov 17-23,2004-11-17T08:00Z,2004-11-24T07:59Z,Regular Season,2,2004-09-08T07:00Z,2005-01-05T07:59Z,20
16,2004,12,20041124,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20041124&daysForward=7,Week 12,Week 12,Nov 24-30,2004-11-24T08:00Z,2004-12-01T07:59Z,Regular Season,2,2004-09-08T07:00Z,2005-01-05T07:59Z,20
17,2004,13,20041201,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20041201&daysForward=7,Week 13,Week 13,Dec 1-7,2004-12-01T08:00Z,2004-12-08T07:59Z,Regular Season,2,2004-09-08T07:00Z,2005-01-05T07:59Z,20
18,2004,14,20041208,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20041208&daysForward=7,Week 14,Week 14,Dec 8-14,2004-12-08T08:00Z,2004-12-15T07:59Z,Regular Season,2,2004-09-08T07:00Z,2005-01-05T07:59Z,20
19,2004,15,20041215,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20041215&daysForward=7,Week 15,Week 15,Dec 15-21,2004-12-15T08:00Z,2004-12-22T07:59Z,Regular Season,2,2004-09-08T07:00Z,2005-01-05T07:59Z,20
20,2004,16,20041222,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20041222&daysForward=7,Week 16,Week 16,Dec 22-28,2004-12-22T08:00Z,2004-12-29T07:59Z,Regular Season,2,2004-09-08T07:00Z,2005-01-05T07:59Z,20
21,2004,17,20041229,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20041229&daysForward=7,Week 17,Week 17,Dec 29-Jan 4,2004-12-29T08:00Z,2005-01-05T07:59Z,Regular Season,2,2004-09-08T07:00Z,2005-01-05T07:59Z,20
22,2004,1,20050105,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20050105&daysForward=7,Wild Card,Wild Card,Jan 5-11,2005-01-05T08:00Z,2005-01-12T07:59Z,Postseason,3,2005-01-05T08:00Z,2005-02-16T07:59Z,20
23,2004,2,20050112,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20050112&daysForward=7,Divisional Round,Div Rd,Jan 12-18,2005-01-12T08:00Z,2005-01-19T07:59Z,Postseason,3,2005-01-05T08:00Z,2005-02-16T07:59Z,20
24,2004,3,20050119,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20050119&daysForward=7,Conference Championship,Conf Champ,Jan 19-25,2005-01-19T08:00Z,2005-01-26T07:59Z,Postseason,3,2005-01-05T08:00Z,2005-02-16T07:59Z,20
25,2004,4,20050126,14,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20050126&daysForward=14,Super Bowl,Super Bowl,Jan 26-Feb 8,2005-01-26T08:00Z,2005-02-09T07:59Z,Postseason,3,2005-01-05T08:00Z,2005-02-16T07:59Z,20
26,2004,5,20050209,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20050209&daysForward=7,Pro Bowl,Pro Bowl,Feb 9-15,2005-02-09T08:00Z,2005-02-16T07:59Z,Postseason,3,2005-01-05T08:00Z,2005-02-16T07:59Z,20
27,2004,4,20050216,168,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20050216&daysForward=168,Off Season,,,2005-02-16T08:00Z,2005-08-03T06:59Z,,,,,20
0,2005,1,20050803,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20050803&daysForward=7,Hall of Fame Weekend,HOF,Aug 3-9,2005-08-03T07:00Z,2005-08-10T06:59Z,Preseason,1,2005-08-03T07:00Z,2005-09-07T06:59Z,20
1,2005,2,20050810,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20050810&daysForward=7,Preseason Week 1,Pre Wk 1,Aug 10-16,2005-08-10T07:00Z,2005-08-17T06:59Z,Preseason,1,2005-08-03T07:00Z,2005-09-07T06:59Z,20
2,2005,3,20050817,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20050817&daysForward=7,Preseason Week 2,Pre Wk 2,Aug 17-23,2005-08-17T07:00Z,2005-08-24T06:59Z,Preseason,1,2005-08-03T07:00Z,2005-09-07T06:59Z,20
3,2005,4,20050824,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20050824&daysForward=7,Preseason Week 3,Pre Wk 3,Aug 24-30,2005-08-24T07:00Z,2005-08-31T06:59Z,Preseason,1,2005-08-03T07:00Z,2005-09-07T06:59Z,20
4,2005,5,20050831,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20050831&daysForward=7,Preseason Week 4,Pre Wk 4,Aug 31-Sep 6,2005-08-31T07:00Z,2005-09-07T06:59Z,Preseason,1,2005-08-03T07:00Z,2005-09-07T06:59Z,20
5,2005,1,20050907,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20050907&daysForward=7,Week 1,Week 1,Sep 7-13,2005-09-07T07:00Z,2005-09-14T06:59Z,Regular Season,2,2005-09-07T07:00Z,2006-01-03T07:59Z,20
6,2005,2,20050914,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20050914&daysForward=7,Week 2,Week 2,Sep 14-20,2005-09-14T07:00Z,2005-09-21T06:59Z,Regular Season,2,2005-09-07T07:00Z,2006-01-03T07:59Z,20
7,2005,3,20050921,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20050921&daysForward=7,Week 3,Week 3,Sep 21-27,2005-09-21T07:00Z,2005-09-28T06:59Z,Regular Season,2,2005-09-07T07:00Z,2006-01-03T07:59Z,20
8,2005,4,20050928,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20050928&daysForward=7,Week 4,Week 4,Sep 28-Oct 4,2005-09-28T07:00Z,2005-10-05T06:59Z,Regular Season,2,2005-09-07T07:00Z,2006-01-03T07:59Z,20
9,2005,5,20051005,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20051005&daysForward=7,Week 5,Week 5,Oct 5-11,2005-10-05T07:00Z,2005-10-12T06:59Z,Regular Season,2,2005-09-07T07:00Z,2006-01-03T07:59Z,20
10,2005,6,20051012,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20051012&daysForward=7,Week 6,Week 6,Oct 12-18,2005-10-12T07:00Z,2005-10-19T06:59Z,Regular Season,2,2005-09-07T07:00Z,2006-01-03T07:59Z,20
11,2005,7,20051019,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20051019&daysForward=7,Week 7,Week 7,Oct 19-25,2005-10-19T07:00Z,2005-10-26T06:59Z,Regular Season,2,2005-09-07T07:00Z,2006-01-03T07:59Z,20
12,2005,8,20051026,8,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20051026&daysForward=8,Week 8,Week 8,Oct 26-Nov 1,2005-10-26T07:00Z,2005-11-02T07:59Z,Regular Season,2,2005-09-07T07:00Z,2006-01-03T07:59Z,20
13,2005,9,20051102,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20051102&daysForward=7,Week 9,Week 9,Nov 2-8,2005-11-02T08:00Z,2005-11-09T07:59Z,Regular Season,2,2005-09-07T07:00Z,2006-01-03T07:59Z,20
14,2005,10,20051109,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20051109&daysForward=7,Week 10,Week 10,Nov 9-15,2005-11-09T08:00Z,2005-11-16T07:59Z,Regular Season,2,2005-09-07T07:00Z,2006-01-03T07:59Z,20
15,2005,11,20051116,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20051116&daysForward=7,Week 11,Week 11,Nov 16-22,2005-11-16T08:00Z,2005-11-23T07:59Z,Regular Season,2,2005-09-07T07:00Z,2006-01-03T07:59Z,20
16,2005,12,20051123,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20051123&daysForward=7,Week 12,Week 12,Nov 23-29,2005-11-23T08:00Z,2005-11-30T07:59Z,Regular Season,2,2005-09-07T07:00Z,2006-01-03T07:59Z,20
17,2005,13,20051130,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20051130&daysForward=7,Week 13,Week 13,Nov 30-Dec 6,2005-11-30T08:00Z,2005-12-07T07:59Z,Regular Season,2,2005-09-07T07:00Z,2006-01-03T07:59Z,20
18,2005,14,20051207,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20051207&daysForward=7,Week 14,Week 14,Dec 7-13,2005-12-07T08:00Z,2005-12-14T07:59Z,Regular Season,2,2005-09-07T07:00Z,2006-01-03T07:59Z,20
19,2005,15,20051214,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20051214&daysForward=7,Week 15,Week 15,Dec 14-20,2005-12-14T08:00Z,2005-12-21T07:59Z,Regular Season,2,2005-09-07T07:00Z,2006-01-03T07:59Z,20
20,2005,16,20051221,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20051221&daysForward=7,Week 16,Week 16,Dec 21-27,2005-12-21T08:00Z,2005-12-28T07:59Z,Regular Season,2,2005-09-07T07:00Z,2006-01-03T07:59Z,20
21,2005,17,20051228,6,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20051228&daysForward=6,Week 17,Week 17,Dec 28-Jan 2,2005-12-28T08:00Z,2006-01-03T07:59Z,Regular Season,2,2005-09-07T07:00Z,2006-01-03T07:59Z,20
22,2005,1,20060103,8,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20060103&daysForward=8,Wild Card,Wild Card,Jan 3-10,2006-01-03T08:00Z,2006-01-11T07:59Z,Postseason,3,2006-01-03T08:00Z,2006-02-16T07:59Z,20
23,2005,2,20060111,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20060111&daysForward=7,Divisional Round,Div Rd,Jan 11-17,2006-01-11T08:00Z,2006-01-18T07:59Z,Postseason,3,2006-01-03T08:00Z,2006-02-16T07:59Z,20
24,2005,3,20060118,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20060118&daysForward=7,Conference Championship,Conf Champ,Jan 18-24,2006-01-18T08:00Z,2006-01-25T07:59Z,Postseason,3,2006-01-03T08:00Z,2006-02-16T07:59Z,20
25,2005,4,20060125,14,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20060125&daysForward=14,Super Bowl,Super Bowl,Jan 25-Feb 7,2006-01-25T08:00Z,2006-02-07T08:00Z,Postseason,3,2006-01-03T08:00Z,2006-02-16T07:59Z,20
26,2005,5,20060208,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20060208&daysForward=7,Pro Bowl,Pro Bowl,Feb 8-14,2006-02-08T08:00Z,2006-02-15T07:59Z,Postseason,3,2006-01-03T08:00Z,2006-02-16T07:59Z,20
27,2005,4,20060216,168,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20060216&daysForward=168,Off Season,,,2006-02-16T08:00Z,2006-08-03T06:59Z,,,,,20
0,2006,1,20060802,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20060802&daysForward=7,Hall of Fame Weekend,HOF,Aug 2-8,2006-08-02T07:00Z,2006-08-09T06:59Z,Preseason,1,2006-08-03T07:00Z,2006-09-06T06:59Z,20
1,2006,2,20060809,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20060809&daysForward=7,Preseason Week 1,Pre Wk 1,Aug 9-15,2006-08-09T07:00Z,2006-08-16T06:59Z,Preseason,1,2006-08-03T07:00Z,2006-09-06T06:59Z,20
2,2006,3,20060816,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20060816&daysForward=7,Preseason Week 2,Pre Wk 2,Aug 16-22,2006-08-16T07:00Z,2006-08-23T06:59Z,Preseason,1,2006-08-03T07:00Z,2006-09-06T06:59Z,20
3,2006,4,20060823,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20060823&daysForward=7,Preseason Week 3,Pre Wk 3,Aug 23-29,2006-08-23T07:00Z,2006-08-30T06:59Z,Preseason,1,2006-08-03T07:00Z,2006-09-06T06:59Z,20
4,2006,5,20060830,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20060830&daysForward=7,Preseason Week 4,Pre Wk 4,Aug 30-Sep 5,2006-08-30T07:00Z,2006-09-06T06:59Z,Preseason,1,2006-08-03T07:00Z,2006-09-06T06:59Z,20
5,2006,1,20060906,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20060906&daysForward=7,Week 1,Week 1,Sep 6-12,2006-09-06T07:00Z,2006-09-13T06:59Z,Regular Season,2,2006-09-06T07:00Z,2007-01-03T07:59Z,20
6,2006,2,20060913,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20060913&daysForward=7,Week 2,Week 2,Sep 13-19,2006-09-13T07:00Z,2006-09-20T06:59Z,Regular Season,2,2006-09-06T07:00Z,2007-01-03T07:59Z,20
7,2006,3,20060920,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20060920&daysForward=7,Week 3,Week 3,Sep 20-26,2006-09-20T07:00Z,2006-09-27T06:59Z,Regular Season,2,2006-09-06T07:00Z,2007-01-03T07:59Z,20
8,2006,4,20060927,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20060927&daysForward=7,Week 4,Week 4,Sep 27-Oct 3,2006-09-27T07:00Z,2006-10-04T06:59Z,Regular Season,2,2006-09-06T07:00Z,2007-01-03T07:59Z,20
9,2006,5,20061004,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20061004&daysForward=7,Week 5,Week 5,Oct 4-10,2006-10-04T07:00Z,2006-10-11T06:59Z,Regular Season,2,2006-09-06T07:00Z,2007-01-03T07:59Z,20
10,2006,6,20061011,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20061011&daysForward=7,Week 6,Week 6,Oct 11-17,2006-10-11T07:00Z,2006-10-18T06:59Z,Regular Season,2,2006-09-06T07:00Z,2007-01-03T07:59Z,20
11,2006,7,20061018,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20061018&daysForward=7,Week 7,Week 7,Oct 18-24,2006-10-18T07:00Z,2006-10-25T06:59Z,Regular Season,2,2006-09-06T07:00Z,2007-01-03T07:59Z,20
12,2006,8,20061025,8,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20061025&daysForward=8,Week 8,Week 8,Oct 25-31,2006-10-25T07:00Z,2006-11-01T07:59Z,Regular Season,2,2006-09-06T07:00Z,2007-01-03T07:59Z,20
13,2006,9,20061101,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20061101&daysForward=7,Week 9,Week 9,Nov 1-7,2006-11-01T08:00Z,2006-11-08T07:59Z,Regular Season,2,2006-09-06T07:00Z,2007-01-03T07:59Z,20
14,2006,10,20061108,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20061108&daysForward=7,Week 10,Week 10,Nov 8-14,2006-11-08T08:00Z,2006-11-15T07:59Z,Regular Season,2,2006-09-06T07:00Z,2007-01-03T07:59Z,20
15,2006,11,20061115,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20061115&daysForward=7,Week 11,Week 11,Nov 15-21,2006-11-15T08:00Z,2006-11-22T07:59Z,Regular Season,2,2006-09-06T07:00Z,2007-01-03T07:59Z,20
16,2006,12,20061122,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20061122&daysForward=7,Week 12,Week 12,Nov 22-28,2006-11-22T08:00Z,2006-11-29T07:59Z,Regular Season,2,2006-09-06T07:00Z,2007-01-03T07:59Z,20
17,2006,13,20061129,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20061129&daysForward=7,Week 13,Week 13,Nov 29-Dec 5,2006-11-29T08:00Z,2006-12-06T07:59Z,Regular Season,2,2006-09-06T07:00Z,2007-01-03T07:59Z,20
18,2006,14,20061206,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20061206&daysForward=7,Week 14,Week 14,Dec 6-12,2006-12-06T08:00Z,2006-12-13T07:59Z,Regular Season,2,2006-09-06T07:00Z,2007-01-03T07:59Z,20
19,2006,15,20061213,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20061213&daysForward=7,Week 15,Week 15,Dec 13-19,2006-12-13T08:00Z,2006-12-20T07:59Z,Regular Season,2,2006-09-06T07:00Z,2007-01-03T07:59Z,20
20,2006,16,20061220,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20061220&daysForward=7,Week 16,Week 16,Dec 20-26,2006-12-20T08:00Z,2006-12-27T07:59Z,Regular Season,2,2006-09-06T07:00Z,2007-01-03T07:59Z,20
21,2006,17,20061227,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20061227&daysForward=7,Week 17,Week 17,Dec 27-Jan 2,2006-12-27T08:00Z,2007-01-03T07:59Z,Regular Season,2,2006-09-06T07:00Z,2007-01-03T07:59Z,20
22,2006,1,20070103,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20070103&daysForward=7,Wild Card,Wild Card,Jan 3-9,2007-01-03T08:00Z,2007-01-10T07:59Z,Postseason,3,2007-01-03T08:00Z,2007-02-16T07:59Z,20
23,2006,2,20070110,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20070110&daysForward=7,Divisional Round,Div Rd,Jan 10-16,2007-01-10T08:00Z,2007-01-17T07:59Z,Postseason,3,2007-01-03T08:00Z,2007-02-16T07:59Z,20
24,2006,3,20070117,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20070117&daysForward=7,Conference Championship,Conf Champ,Jan 17-23,2007-01-17T08:00Z,2007-01-24T07:59Z,Postseason,3,2007-01-03T08:00Z,2007-02-16T07:59Z,20
25,2006,4,20070124,14,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20070124&daysForward=14,Super Bowl,Super Bowl,Jan 24-Feb 6,2007-01-24T08:00Z,2007-02-07T07:59Z,Postseason,3,2007-01-03T08:00Z,2007-02-16T07:59Z,20
26,2006,5,20070207,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20070207&daysForward=7,Pro Bowl,Pro Bowl,Feb 7-13,2007-02-07T08:00Z,2007-02-14T07:59Z,Postseason,3,2007-01-03T08:00Z,2007-02-16T07:59Z,20
27,2006,4,20070216,166,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20070216&daysForward=166,Off Season,,,2007-02-16T08:00Z,2007-08-01T06:59Z,,,,,20
0,2007,1,20070801,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20070801&daysForward=7,Hall of Fame Weekend,HOF,Aug 1-7,2007-08-01T07:00Z,2007-08-08T06:59Z,Preseason,1,2007-08-01T07:00Z,2007-09-05T06:59Z,20
1,2007,2,20070808,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20070808&daysForward=7,Preseason Week 1,Pre Wk 1,Aug 8-14,2007-08-08T07:00Z,2007-08-15T06:59Z,Preseason,1,2007-08-01T07:00Z,2007-09-05T06:59Z,20
2,2007,3,20070815,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20070815&daysForward=7,Preseason Week 2,Pre Wk 2,Aug 15-21,2007-08-15T07:00Z,2007-08-22T06:59Z,Preseason,1,2007-08-01T07:00Z,2007-09-05T06:59Z,20
3,2007,4,20070822,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20070822&daysForward=7,Preseason Week 3,Pre Wk 3,Aug 22-28,2007-08-22T07:00Z,2007-08-29T06:59Z,Preseason,1,2007-08-01T07:00Z,2007-09-05T06:59Z,20
4,2007,5,20070829,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20070829&daysForward=7,Preseason Week 4,Pre Wk 4,Aug 29-Sep 4,2007-08-29T07:00Z,2007-09-05T06:59Z,Preseason,1,2007-08-01T07:00Z,2007-09-05T06:59Z,20
5,2007,1,20070905,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20070905&daysForward=7,Week 1,Week 1,Sep 5-11,2007-09-05T07:00Z,2007-09-12T06:59Z,Regular Season,2,2007-09-05T07:00Z,2008-01-02T07:59Z,20
6,2007,2,20070912,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20070912&daysForward=7,Week 2,Week 2,Sep 12-18,2007-09-12T07:00Z,2007-09-19T06:59Z,Regular Season,2,2007-09-05T07:00Z,2008-01-02T07:59Z,20
7,2007,3,20070919,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20070919&daysForward=7,Week 3,Week 3,Sep 19-25,2007-09-19T07:00Z,2007-09-26T06:59Z,Regular Season,2,2007-09-05T07:00Z,2008-01-02T07:59Z,20
8,2007,4,20070926,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20070926&daysForward=7,Week 4,Week 4,Sep 26-Oct 2,2007-09-26T07:00Z,2007-10-03T06:59Z,Regular Season,2,2007-09-05T07:00Z,2008-01-02T07:59Z,20
9,2007,5,20071003,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20071003&daysForward=7,Week 5,Week 5,Oct 3-9,2007-10-03T07:00Z,2007-10-10T06:59Z,Regular Season,2,2007-09-05T07:00Z,2008-01-02T07:59Z,20
10,2007,6,20071010,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20071010&daysForward=7,Week 6,Week 6,Oct 10-16,2007-10-10T07:00Z,2007-10-17T06:59Z,Regular Season,2,2007-09-05T07:00Z,2008-01-02T07:59Z,20
11,2007,7,20071017,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20071017&daysForward=7,Week 7,Week 7,Oct 17-23,2007-10-17T07:00Z,2007-10-24T06:59Z,Regular Season,2,2007-09-05T07:00Z,2008-01-02T07:59Z,20
12,2007,8,20071024,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20071024&daysForward=7,Week 8,Week 8,Oct 24-30,2007-10-24T07:00Z,2007-10-31T06:59Z,Regular Season,2,2007-09-05T07:00Z,2008-01-02T07:59Z,20
13,2007,9,20071031,8,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20071031&daysForward=8,Week 9,Week 9,Oct 31-Nov 6,2007-10-31T07:00Z,2007-11-07T07:59Z,Regular Season,2,2007-09-05T07:00Z,2008-01-02T07:59Z,20
