,id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.isActive,away.venue.id,away.logo,away.conferenceId,away.alternateColor,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId,season
0,320590084,s:40~l:41~e:320590084~c:320590084,2012-02-29T00:00Z,17280,True,False,True,False,[],2012-02-29T00:00Z,0,N/A,2092,Simon Skjodt Assembly Hall,Bloomington,IN,17222.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,84,s:40~l:41~t:84,Indiana,Hoosiers,IU,Indiana Hoosiers,Indiana,7D110C,eeedeb,True,2092,https://a.espncdn.com/i/teamlogos/ncaa/500/84.png,7,127,s:40~l:41~t:127,Michigan State,Spartans,MSU,Michigan State Spartans,Michigan State,18453B,True,1987,https://a.espncdn.com/i/teamlogos/ncaa/500/127.png,7,ffffff,,7,Big Ten Conference,Big Ten,True,,2012
0,320590275,s:40~l:41~e:320590275~c:320590275,2012-02-29T01:00Z,17230,True,False,True,False,[],2012-02-29T01:00Z,0,N/A,348,Kohl Center,Madison,WI,17142.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,275,s:40~l:41~t:275,Wisconsin,Badgers,WISC,Wisconsin Badgers,Wisconsin,A00002,f7f7f7,True,348,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,7,135,s:40~l:41~t:135,Minnesota,Golden Gophers,MINN,Minnesota Golden Gophers,Minnesota,981a31,True,2094,https://a.espncdn.com/i/teamlogos/ncaa/500/135.png,7,981a31,,7,Big Ten Conference,Big Ten,True,,2012
0,320590238,s:40~l:41~e:320590238~c:320590238,2012-02-29T02:00Z,14316,True,False,True,False,[],2012-02-29T02:00Z,0,N/A,2084,Memorial Gymnasium (Vanderbilt),Nashville,TN,14316.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,238,s:40~l:41~t:238,Vanderbilt,Commodores,VAN,Vanderbilt Commodores,Vanderbilt,000000,231f20,True,2084,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,23,57,s:40~l:41~t:57,Florida,Gators,FLA,Florida Gators,Florida,0021A5,True,360,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png,23,0021a5,,23,Southeastern Conference,SEC,True,,2012
0,320592507,s:40~l:41~e:320592507~c:320592507,2012-02-29T00:00Z,11031,True,False,True,False,[],2012-02-29T00:00Z,0,N/A,146,Dunkin Donuts Center,Providence,RI,12410.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2507,s:40~l:41~t:2507,Providence,Friars,PROV,Providence Friars,Providence,000000,7d8082,True,4691,https://a.espncdn.com/i/teamlogos/ncaa/500/2507.png,4,41,s:40~l:41~t:41,UConn,Huskies,CONN,UConn Huskies,UConn,001d40,True,1956,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,4,f1f2f3,,4,Big East Conference,Big East,True,,2012
0,320592174,s:40~l:41~e:320592174~c:320592174,2012-02-29T00:00Z,1917,True,False,True,False,"[{'type': 'event', 'headline': ""HORIZON LEAGUE MEN'S CHAMPIONSHIP - 1st ROUND""}]",2012-02-29T00:00Z,15,QTR,2005,Calihan Hall,Detroit,MI,8295.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2174,s:40~l:41~t:2174,Detroit Mercy,Titans,DET,Detroit Mercy Titans,Detroit Mercy,165b9e,d31733,True,2005,https://a.espncdn.com/i/teamlogos/ncaa/500/2174.png,45,2350,s:40~l:41~t:2350,Loyola Chicago,Ramblers,LUC,Loyola Chicago Ramblers,Loyola Chicago,9d1244,True,1933,https://a.espncdn.com/i/teamlogos/ncaa/500/2350.png,45,,,45,Horizon League,Horizon,True,15.0,2012
0,320592086,s:40~l:41~e:320592086~c:320592086,2012-02-29T00:00Z,4042,True,False,True,False,"[{'type': 'event', 'headline': ""HORIZON LEAGUE MEN'S CHAMPIONSHIP - 1st ROUND""}]",2012-02-29T00:00Z,15,QTR,2032,Hinkle Fieldhouse,Indianapolis,IN,9100.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2086,s:40~l:41~t:2086,Butler,Bulldogs,BUT,Butler Bulldogs,Butler,0d1361,00a3e0,True,2032,https://a.espncdn.com/i/teamlogos/ncaa/500/2086.png,45,2750,s:40~l:41~t:2750,Wright State,Raiders,WRST,Wright State Raiders,Wright State,E9AF10,True,192,https://a.espncdn.com/i/teamlogos/ncaa/500/2750.png,45,e2b629,,45,Horizon League,Horizon,True,15.0,2012
0,320590277,s:40~l:41~e:320590277~c:320590277,2012-02-29T00:00Z,10255,True,False,True,False,[],2012-02-29T00:00Z,0,N/A,2199,WVU Coliseum,Morgantown,WV,14000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,277,s:40~l:41~t:277,West Virginia,Mountaineers,WVU,West Virginia Mountaineers,West Virginia,FFC600,eaaa00,True,2199,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png,4,305,s:40~l:41~t:305,DePaul,Blue Demons,DEP,DePaul Blue Demons,DePaul,2d649c,True,5427,https://a.espncdn.com/i/teamlogos/ncaa/500/305.png,4,ce1125,,4,Big East Conference,Big East,True,,2012
0,320590245,s:40~l:41~e:320590245~c:320590245,2012-02-29T00:00Z,5461,True,False,True,False,[],2012-02-29T00:00Z,0,N/A,2114,Reed Arena,College Station,TX,12989.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,245,s:40~l:41~t:245,Texas A&M,Aggies,TA&M,Texas A&M Aggies,Texas A&M,5C0025,ffffff,True,2114,https://a.espncdn.com/i/teamlogos/ncaa/500/245.png,8,2306,s:40~l:41~t:2306,Kansas State,Wildcats,KSU,Kansas State Wildcats,Kansas State,633194,True,2131,https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png,8,e7d2ad,,8,Big 12 Conference,Big 12,True,,2012
0,320590008,s:40~l:41~e:320590008~c:320590008,2012-02-29T00:00Z,12378,True,False,True,False,[],2012-02-29T00:00Z,0,N/A,2142,Bud Walton Arena,Fayetteville,AR,19200.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,8,s:40~l:41~t:8,Arkansas,Razorbacks,ARK,Arkansas Razorbacks,Arkansas,9c1831,000000,True,2142,https://a.espncdn.com/i/teamlogos/ncaa/500/8.png,23,145,s:40~l:41~t:145,Ole Miss,Rebels,MISS,Ole Miss Rebels,Ole Miss,001148,True,5168,https://a.espncdn.com/i/teamlogos/ncaa/500/145.png,23,00205b,,23,Southeastern Conference,SEC,True,,2012
0,320592754,s:40~l:41~e:320592754~c:320592754,2012-02-29T00:05Z,3114,True,False,True,False,"[{'type': 'event', 'headline': ""HORIZON LEAGUE MEN'S CHAMPIONSHIP - 1st ROUND""}]",2012-02-29T00:05Z,15,QTR,2054,Beeghly Center,Youngstown,OH,6300.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2754,s:40~l:41~t:2754,Youngstown State,Penguins,YSU,Youngstown State Penguins,Youngstown St,E51935,690717,True,2054,https://a.espncdn.com/i/teamlogos/ncaa/500/2754.png,45,2739,s:40~l:41~t:2739,Green Bay,Phoenix,GB,Green Bay Phoenix,Green Bay,006633,True,522,https://a.espncdn.com/i/teamlogos/ncaa/500/2739.png,45,b21038,,45,Horizon League,Horizon,True,15.0,2012
0,320590270,s:40~l:41~e:320590270~c:320590270,2012-02-29T01:00Z,3482,True,False,True,False,"[{'type': 'event', 'headline': ""HORIZON LEAGUE MEN'S CHAMPIONSHIP - 1st ROUND""}]",2012-02-29T01:00Z,15,QTR,415,Klotsche Center,Milwaukee,WI,3500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,270,s:40~l:41~t:270,Milwaukee,Panthers,MILW,Milwaukee Panthers,Milwaukee,000000,ffc20e,True,1983,https://a.espncdn.com/i/teamlogos/ncaa/500/270.png,45,82,s:40~l:41~t:82,UIC,Flames,UIC,UIC Flames,UIC,234077,True,1895,https://a.espncdn.com/i/teamlogos/ncaa/500/82.png,45,c30031,,45,Horizon League,Horizon,True,15.0,2012
0,320590235,s:40~l:41~e:320590235~c:320590235,2012-02-29T02:00Z,17784,True,False,True,False,[],2012-02-29T02:00Z,0,N/A,1392,FedExForum,Memphis,TN,18400.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,235,s:40~l:41~t:235,Memphis,Tigers,MEM,Memphis Tigers,Memphis,002447,231f20,True,1392,https://a.espncdn.com/i/teamlogos/ncaa/500/235.png,11,2116,s:40~l:41~t:2116,UCF,Knights,UCF,UCF Knights,UCF,000000,True,4484,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,11,231f20,,11,Conference USA,C-USA,True,,2012
0,320590149,s:40~l:41~e:320590149~c:320590149,2012-02-29T02:00Z,7157,True,False,True,False,[],2012-02-29T02:00Z,0,N/A,1995,Dahlberg Arena,Missoula,MT,7322.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,149,s:40~l:41~t:149,Montana,Grizzlies,MONT,Montana Grizzlies,Montana,751D4A,666666,True,1995,https://a.espncdn.com/i/teamlogos/ncaa/500/149.png,5,2692,s:40~l:41~t:2692,Weber State,Wildcats,WEB,Weber State Wildcats,Weber State,18005a,True,2198,https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png,5,ebebeb,,5,Big Sky Conference,Big Sky,True,,2012
0,320590139,s:40~l:41~e:320590139~c:320590139,2012-02-29T02:00Z,10441,True,False,True,False,[],2012-02-29T02:00Z,0,N/A,1947,Chaifetz Arena,St. Louis,MO,10600.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,139,s:40~l:41~t:139,Saint Louis,Billikens,SLU,Saint Louis Billikens,Saint Louis,00539C,ebebeb,True,1947,https://a.espncdn.com/i/teamlogos/ncaa/500/139.png,3,2752,s:40~l:41~t:2752,Xavier,Musketeers,XAV,Xavier Musketeers,Xavier,002144,True,1973,https://a.espncdn.com/i/teamlogos/ncaa/500/2752.png,3,9ea2a2,,3,Atlantic 10 Conference,A 10,True,,2012
0,320590331,s:40~l:41~e:320590331~c:320590331,2012-02-29T02:05Z,2852,True,False,True,False,[],2012-02-29T02:05Z,0,N/A,1959,Reese Court,Cheney,WA,6000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,331,s:40~l:41~t:331,Eastern Washington,Eagles,EWU,Eastern Washington Eagles,E Washington,a10022,abb4bc,True,1959,https://a.espncdn.com/i/teamlogos/ncaa/500/331.png,5,304,s:40~l:41~t:304,Idaho State,Bengals,IDST,Idaho State Bengals,Idaho State,ef8c00,True,1904,https://a.espncdn.com/i/teamlogos/ncaa/500/304.png,5,e9a126,,5,Big Sky Conference,Big Sky,True,,2012
0,320592751,s:40~l:41~e:320592751~c:320592751,2012-02-29T02:30Z,5174,True,False,True,False,[],2012-02-29T02:30Z,0,N/A,2053,Arena Auditorium,Laramie,WY,11445.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2751,s:40~l:41~t:2751,Wyoming,Cowboys,WYO,Wyoming Cowboys,Wyoming,533B22,ffffff,True,2053,https://a.espncdn.com/i/teamlogos/ncaa/500/2751.png,44,2628,s:40~l:41~t:2628,TCU,Horned Frogs,TCU,TCU Horned Frogs,TCU,3C377D,True,2194,https://a.espncdn.com/i/teamlogos/ncaa/500/2628.png,44,f1f2f3,,44,Mountain West Conference,Mountain West,True,,2012
0,320592502,s:40~l:41~e:320592502~c:320592502,2012-02-29T03:05Z,653,True,False,True,False,[],2012-02-29T03:05Z,0,N/A,2026,Stott Center,Portland,OR,1500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2502,s:40~l:41~t:2502,Portland State,Vikings,PRST,Portland State Vikings,Portland State,00311e,ebebeb,True,6020,https://a.espncdn.com/i/teamlogos/ncaa/500/2502.png,5,2458,s:40~l:41~t:2458,Northern Colorado,Bears,UNCO,Northern Colorado Bears,N Colorado,13558D,True,2168,https://a.espncdn.com/i/teamlogos/ncaa/500/2458.png,5,ffc533,,5,Big Sky Conference,Big Sky,True,,2012
0,320600153,s:40~l:41~e:320600153~c:320600153,2012-03-01T00:00Z,21750,True,False,True,False,[],2012-03-01T00:00Z,0,N/A,207,Dean E. Smith Center,Chapel Hill,NC,21750.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,153,s:40~l:41~t:153,North Carolina,Tar Heels,UNC,North Carolina Tar Heels,North Carolina,99bfe5,13294b,True,207,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,2,120,s:40~l:41~t:120,Maryland,Terrapins,MD,Maryland Terrapins,Maryland,D5002B,True,2133,https://a.espncdn.com/i/teamlogos/ncaa/500/120.png,2,ffcd00,,2,Atlantic Coast Conference,ACC,True,,2012
0,320600142,s:40~l:41~e:320600142~c:320600142,2012-03-01T01:00Z,14837,True,False,True,False,[],2012-03-01T01:00Z,0,N/A,2071,Mizzou Arena,Columbia,MO,15061.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,142,s:40~l:41~t:142,Missouri,Tigers,MIZ,Missouri Tigers,Missouri,000000,000000,True,2071,https://a.espncdn.com/i/teamlogos/ncaa/500/142.png,8,66,s:40~l:41~t:66,Iowa State,Cyclones,ISU,Iowa State Cyclones,Iowa State,660015,True,432,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,8,830b2c,,8,Big 12 Conference,Big 12,True,,2012
0,320602132,s:40~l:41~e:320602132~c:320602132,2012-03-01T00:00Z,11316,True,False,True,False,[],2012-03-01T00:00Z,0,N/A,201,Fifth Third Arena,Cincinnati,OH,12012.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2132,s:40~l:41~t:2132,Cincinnati,Bearcats,CIN,Cincinnati Bearcats,Cincinnati,000000,717073,True,201,https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png,4,269,s:40~l:41~t:269,Marquette,Golden Eagles,MARQ,Marquette Golden Eagles,Marquette,083963,True,5777,https://a.espncdn.com/i/teamlogos/ncaa/500/269.png,4,ffffff,,4,Big East Conference,Big East,True,,2012
0,320600077,s:40~l:41~e:320600077~c:320600077,2012-03-01T01:30Z,8117,True,False,True,False,[],2012-03-01T01:30Z,0,N/A,1990,Welsh-Ryan Arena,Evanston,IL,7039.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,77,s:40~l:41~t:77,Northwestern,Wildcats,NW,Northwestern Wildcats,Northwestern,372286,d6cac1,True,1990,https://a.espncdn.com/i/teamlogos/ncaa/500/77.png,7,194,s:40~l:41~t:194,Ohio State,Buckeyes,OSU,Ohio State Buckeyes,Ohio State,de3129,True,317,https://a.espncdn.com/i/teamlogos/ncaa/500/194.png,7,666666,,7,Big Ten Conference,Big Ten,True,,2012
0,320600036,s:40~l:41~e:320600036~c:320600036,2012-03-01T03:00Z,8371,True,False,True,False,[],2012-03-01T03:00Z,0,N/A,475,Moby Arena,Fort Collins,CO,8745.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,36,s:40~l:41~t:36,Colorado State,Rams,CSU,Colorado State Rams,Colorado State,004537,ffc425,True,475,https://a.espncdn.com/i/teamlogos/ncaa/500/36.png,44,2439,s:40~l:41~t:2439,UNLV,Rebels,UNLV,UNLV Rebels,UNLV,000000,True,2083,https://a.espncdn.com/i/teamlogos/ncaa/500/2439.png,44,c2c4c6,,44,Mountain West Conference,Mountain West,True,,2012
0,320600097,s:40~l:41~e:320600097~c:320600097,2012-03-01T00:00Z,0,True,False,True,False,[],2012-03-01T00:00Z,0,N/A,2030,KFC Yum! Center,Louisville,KY,22090.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,97,s:40~l:41~t:97,Louisville,Cardinals,LOU,Louisville Cardinals,Louisville,ad000a,cccccc,True,2030,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,4,58,s:40~l:41~t:58,South Florida,Bulls,USF,South Florida Bulls,South Florida,004A36,True,2041,https://a.espncdn.com/i/teamlogos/ncaa/500/58.png,4,231f20,,4,Big East Conference,Big East,True,,2012
0,320600068,s:40~l:41~e:320600068~c:320600068,2012-03-01T03:00Z,6145,True,False,True,False,[],2012-03-01T03:00Z,0,N/A,2028,ExtraMile Arena,Boise,ID,12380.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,68,s:40~l:41~t:68,Boise State,Broncos,BSU,Boise State Broncos,Boise State,09347A,d8d9da,True,2028,https://a.espncdn.com/i/teamlogos/ncaa/500/68.png,44,21,s:40~l:41~t:21,San Diego State,Aztecs,SDSU,San Diego State Aztecs,San Diego State,BF2C37,True,2111,https://a.espncdn.com/i/teamlogos/ncaa/500/21.png,44,a8996e,,44,Mountain West Conference,Mountain West,True,,2012
0,320600218,s:40~l:41~e:320600218~c:320600218,2012-03-01T00:00Z,6519,True,False,True,False,[],2012-03-01T00:00Z,0,N/A,2011,Liacouras Center,Philadelphia,PA,10200.0,True,0.0,0:00,3,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,218,s:40~l:41~t:218,Temple,Owls,TEM,Temple Owls,Temple,A80532,a7a9ac,True,2011,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,3,113,s:40~l:41~t:113,UMass,Minutemen,MASS,UMass Minutemen,UMass,880007,True,1984,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,3,,OT,3,Atlantic 10 Conference,A 10,True,,2012
0,320600324,s:40~l:41~e:320600324~c:320600324,2012-02-29T17:00Z,0,True,True,True,False,"[{'type': 'event', 'headline': ""BIG SOUTH MEN'S CHAMPIONSHIP - QUARTERFINAL AT ASHEVILLE NC""}]",2012-02-29T17:00Z,,,2609,Kimmel Arena,Asheville,NC,3200.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,324,s:40~l:41~t:324,Coastal Carolina,Chanticleers,CCAR,Coastal Carolina Chanticleers,C. Carolina,007073,876447,True,4308,https://a.espncdn.com/i/teamlogos/ncaa/500/324.png,27,2678,s:40~l:41~t:2678,VMI,Keydets,VMI,VMI Keydets,VMI,E52D37,True,1970,https://a.espncdn.com/i/teamlogos/ncaa/500/2678.png,24,eec52b,,,,,,8.0,2012
0,320602097,s:40~l:41~e:320602097~c:320602097,2012-02-29T19:00Z,443,True,True,True,False,"[{'type': 'event', 'headline': ""BIG SOUTH MEN'S CHAMPIONSHIP - QUARTERFINAL AT ASHEVILLE NC""}]",2012-02-29T19:00Z,,,2609,Kimmel Arena,Asheville,NC,3200.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2097,s:40~l:41~t:2097,Campbell,Fighting Camels,CAM,Campbell Fighting Camels,Campbell,000000,,True,1906,https://a.espncdn.com/i/teamlogos/ncaa/500/2097.png,6,2737,s:40~l:41~t:2737,Winthrop,Eagles,WIN,Winthrop Eagles,Winthrop,9e0b0e,True,1922,https://a.espncdn.com/i/teamlogos/ncaa/500/2737.png,6,fdb41e,,,,,,8.0,2012
0,320602057,s:40~l:41~e:320602057~c:320602057,2012-02-29T19:30Z,0,True,True,True,False,"[{'type': 'event', 'headline': ""ATLANTIC SUN MEN'S CHAMPIONSHIP - QUARTERFINAL AT MACON GA""}]",2012-02-29T19:30Z,1,STD,1974,Hawkins Arena,Macon,GA,3500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2057,s:40~l:41~t:2057,Belmont,Bruins,BEL,Belmont Bruins,Belmont,182142,c9262d,True,2098,https://a.espncdn.com/i/teamlogos/ncaa/500/2057.png,46,294,s:40~l:41~t:294,Jacksonville,Dolphins,JAX,Jacksonville Dolphins,Jacksonville,00523e,True,1994,https://a.espncdn.com/i/teamlogos/ncaa/500/294.png,46,,,46,ASUN Conference,ASUN,True,4.0,2012
0,320602427,s:40~l:41~e:320602427~c:320602427,2012-02-29T23:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': ""BIG SOUTH MEN'S CHAMPIONSHIP - QUARTERFINAL""}]",2012-02-29T23:00Z,,,2609,Kimmel Arena,Asheville,NC,3200.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2427,s:40~l:41~t:2427,UNC Asheville,Bulldogs,UNCA,UNC Asheville Bulldogs,UNC Asheville,156199,c2c3c0,True,2609,https://a.espncdn.com/i/teamlogos/ncaa/500/2427.png,6,2272,s:40~l:41~t:2272,High Point,Panthers,HP,High Point Panthers,High Point,b0b7bc,True,7116,https://a.espncdn.com/i/teamlogos/ncaa/500/2272.png,6,ebebeb,,,,,,8.0,2012
0,320602509,s:40~l:41~e:320602509~c:320602509,2012-02-29T23:30Z,14565,True,False,True,False,[],2012-02-29T23:30Z,0,N/A,399,Mackey Arena,West Lafayette,IN,14804.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2509,s:40~l:41~t:2509,Purdue,Boilermakers,PUR,Purdue Boilermakers,Purdue,B89D29,a4a9ad,True,399,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,7,213,s:40~l:41~t:213,Penn State,Nittany Lions,PSU,Penn State Nittany Lions,Penn State,00265D,True,1942,https://a.espncdn.com/i/teamlogos/ncaa/500/213.png,7,002e5c,,7,Big Ten Conference,Big Ten,True,,2012
0,320602711,s:40~l:41~e:320602711~c:320602711,2012-03-01T00:00Z,2969,True,False,True,False,[],2012-03-01T00:00Z,0,N/A,1972,University Arena (MI),Kalamazoo,MI,5421.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2711,s:40~l:41~t:2711,Western Michigan,Broncos,WMU,Western Michigan Broncos,W Michigan,B59966,bfa979,True,1972,https://a.espncdn.com/i/teamlogos/ncaa/500/2711.png,14,2199,s:40~l:41~t:2199,Eastern Michigan,Eagles,EMU,Eastern Michigan Eagles,E Michigan,00331b,True,2109,https://a.espncdn.com/i/teamlogos/ncaa/500/2199.png,14,f0f0f0,,14,Mid-American Conference,MAC,True,,2012
0,320602546,s:40~l:41~e:320602546~c:320602546,2012-03-01T00:00Z,0,True,True,True,False,"[{'type': 'event', 'headline': ""OVC MEN'S TOURNAMENT - 1st ROUND AT NASHVILLE TN""}]",2012-03-01T00:00Z,,,,,,,,,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2546,s:40~l:41~t:2546,Southeast Missouri State,Redhawks,SEMO,Southeast Missouri State Redhawks,SE Missouri St,cc0000,080808,True,1917,https://a.espncdn.com/i/teamlogos/ncaa/500/2546.png,20,2198,s:40~l:41~t:2198,Eastern Kentucky,Colonels,EKU,Eastern Kentucky Colonels,E Kentucky,660819,True,1915,https://a.espncdn.com/i/teamlogos/ncaa/500/2198.png,20,f0f0f0,,,,,,24.0,2012
0,320602329,s:40~l:41~e:320602329~c:320602329,2012-03-01T00:00Z,1070,True,False,True,False,"[{'type': 'event', 'headline': ""PATRIOT LEAGUE MEN'S TOURNAMENT - QUARTERFINAL""}]",2012-03-01T00:00Z,,,2141,Stabler Arena,Bethlehem,PA,5600.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2329,s:40~l:41~t:2329,Lehigh,Mountain Hawks,LEH,Lehigh Mountain Hawks,Lehigh,6c2b2a,b69e70,True,2141,https://a.espncdn.com/i/teamlogos/ncaa/500/2329.png,22,2142,s:40~l:41~t:2142,Colgate,Raiders,COLG,Colgate Raiders,Colgate,8B011D,True,2188,https://a.espncdn.com/i/teamlogos/ncaa/500/2142.png,22,231f20,,22,Patriot League,Patriot,True,26.0,2012
0,320602309,s:40~l:41~e:320602309~c:320602309,2012-03-01T00:00Z,2965,True,False,True,False,[],2012-03-01T00:00Z,0,N/A,2020,M.A.C. Center,Kent,OH,6327.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2309,s:40~l:41~t:2309,Kent State,Golden Flashes,KENT,Kent State Golden Flashes,Kent State,002445,f0b510,True,2020,https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,14,195,s:40~l:41~t:195,Ohio,Bobcats,OHIO,Ohio Bobcats,Ohio,295A29,True,2135,https://a.espncdn.com/i/teamlogos/ncaa/500/195.png,14,e4bb85,,14,Mid-American Conference,MAC,True,,2012
0,320602083,s:40~l:41~e:320602083~c:320602083,2012-03-01T00:00Z,2709,True,False,True,False,"[{'type': 'event', 'headline': ""PATRIOT LEAGUE MEN'S TOURNAMENT - QUARTERFINAL""}]",2012-03-01T00:00Z,,,2208,Sojka Pavilion,Lewisburg,PA,4000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2083,s:40~l:41~t:2083,Bucknell,Bison,BUCK,Bucknell Bison,Bucknell,000060,00316e,True,2208,https://a.espncdn.com/i/teamlogos/ncaa/500/2083.png,22,2426,s:40~l:41~t:2426,Navy,Midshipmen,NAVY,Navy Midshipmen,Navy,131630,True,2176,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,22,b6a77c,,22,Patriot League,Patriot,True,26.0,2012
0,320602050,s:40~l:41~e:320602050~c:320602050,2012-03-01T00:00Z,2964,True,False,True,False,[],2012-03-01T00:00Z,0,N/A,299,Worthen Arena,Muncie,IN,11500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2050,s:40~l:41~t:2050,Ball State,Cardinals,BALL,Ball State Cardinals,Ball State,DA0000,ffffff,True,299,https://a.espncdn.com/i/teamlogos/ncaa/500/2050.png,14,2117,s:40~l:41~t:2117,Central Michigan,Chippewas,CMU,Central Michigan Chippewas,Cent Michigan,6a0032,True,2087,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,14,ffffff,,14,Mid-American Conference,MAC,True,,2012
0,320602006,s:40~l:41~e:320602006~c:320602006,2012-03-01T00:00Z,3875,True,False,True,False,[],2012-03-01T00:00Z,0,N/A,2203,James A. Rhodes Arena,Akron,OH,5500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2006,s:40~l:41~t:2006,Akron,Zips,AKR,Akron Zips,Akron,00285e,84754e,True,2203,https://a.espncdn.com/i/teamlogos/ncaa/500/2006.png,14,2084,s:40~l:41~t:2084,Buffalo,Bulls,BUFF,Buffalo Bulls,Buffalo,041A9B,True,2107,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,14,ebebeb,,14,Mid-American Conference,MAC,True,,2012
0,320600257,s:40~l:41~e:320600257~c:320600257,2012-03-01T00:00Z,5524,True,False,True,False,[],2012-03-01T00:00Z,0,N/A,2068,Robins Stadium,Richmond,VA,9171.0,False,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,257,s:40~l:41~t:257,Richmond,Spiders,RICH,Richmond Spiders,Richmond,9e0712,b90b2e,True,4486,https://a.espncdn.com/i/teamlogos/ncaa/500/257.png,3,2168,s:40~l:41~t:2168,Dayton,Flyers,DAY,Dayton Flyers,Dayton,004B8D,True,2039,https://a.espncdn.com/i/teamlogos/ncaa/500/2168.png,3,ffffff,,3,Atlantic 10 Conference,A 10,True,,2012
